Transaction_ID,Sender_Customer_ID,Receiver_Customer_ID,Transaction_Amount_INR,Transaction_Timestamp,Payment_Channel,Origin_Country,Destination_Country,Ground_Truth_Label,Anomaly_Type,VCI,TPS,RTR,GRE,PGDS,S_Historical,S_Behavioral,S_Geographic,WRS,Risk_Tier
T9301261,C0184,C0150,53909,2024-10-29 06:06:48,UPI,India,India,1,Velocity-Spike,19.0,0.0,1.0,0.1,-0.5571,47.2,50.0,10.0,39.3,Low
T0176778,C0135,C0022,1161555,2025-05-18 23:38:07,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.643,12.8,0.0,10.0,5.7,Low
T0044591,C0037,C0110,2642308,2025-10-24 11:14:14,SWIFT,India,Singapore,0,,0.0,0.0,0.0,0.125,-0.1081,8.8,0.0,12.5,5.32,Low
T9000069,C0006,C0177,925901,2024-12-30 11:58:12,IMPS,Turkey,India,1,Structuring,5.0,1.0,0.0,0.325,0.8692,79.6,43.48,32.5,49.76,Medium
T9300158,C0019,C0047,197020,2025-03-20 08:57:09,UPI,Nigeria,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.2493,55.6,30.0,32.5,37.02,Low
T9000038,C0058,C0126,943689,2025-06-10 02:10:20,IMPS,Pakistan,India,1,Structuring,2.0,1.0,0.0,0.325,0.4915,34.4,32.97,32.5,33.21,Low
T0120825,C0094,C0199,2995852,2025-08-22 15:41:15,Card,India,Cayman Islands,0,,0.0,0.0,0.0,0.5,0.0196,10.8,0.08,50.0,15.24,Low
T0190531,C0143,C0011,992562,2025-11-06 09:10:36,Card,India,Cayman Islands,0,,0.0,1.0,0.172,0.5,-0.704,10.0,28.44,50.0,29.22,Low
T9300364,C0121,C0183,179718,2025-04-06 17:01:49,UPI,India,India,1,Velocity-Spike,12.0,0.0,1.0,0.1,-0.2865,47.2,50.0,10.0,39.3,Low
T9300447,C0005,C0106,474240,2025-06-25 22:29:09,UPI,India,India,1,Velocity-Spike,28.3478,0.0,0.0,0.1,0.347,48.0,31.39,10.0,30.2,Low
T9301238,C0051,C0014,462316,2025-09-25 21:20:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.3213,46.4,31.29,10.0,29.74,Low
T0114821,C0092,C0161,339499,2025-01-02 22:04:25,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.4337,11.2,0.0,10.0,5.3,Low
T0007718,C0013,C0094,488696,2024-08-19 02:52:22,UPI,India,UAE,0,,0.0,0.0,0.0,0.425,0.378,11.6,1.51,42.5,14.28,Low
T9300782,C0189,C0013,139840,2025-03-20 06:56:46,UPI,UAE,India,1,Velocity-Spike,7.0,0.0,0.0,0.325,-0.6012,77.2,21.0,32.5,37.92,Low
T9301105,C0111,C0032,460303,2025-10-12 12:43:46,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.317,48.0,31.27,10.0,30.14,Low
T0099502,C0075,C0154,279103,2024-06-25 07:59:32,NEFT,Nigeria,USA,0,,0.0,0.0,0.0,0.325,-0.5262,19.2,0.0,32.5,12.92,Low
T9300415,C0005,C0112,320235,2025-06-25 11:57:09,UPI,India,India,1,Velocity-Spike,3.0,0.0,0.0,0.1,0.0157,48.0,9.06,10.0,19.03,Low
T0195406,C0143,C0184,936023,2025-06-01 08:52:45,NEFT,India,India,0,,0.0,1.0,0.0,0.1,-0.7244,10.0,25.0,10.0,17.5,Low
T9301030,C0006,C0187,148275,2025-10-14 14:36:21,UPI,Turkey,India,1,Velocity-Spike,20.0,0.0,1.0,0.325,-0.5855,79.6,50.0,32.5,53.02,Medium
T0028699,C0031,C0086,1297162,2024-08-27 09:55:37,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.594,8.4,0.0,12.5,5.22,Low
T0184581,C0141,C0186,507936,2024-01-24 14:21:35,RTGS,Singapore,India,0,,0.0,0.0,0.0,0.125,-0.1758,12.4,0.0,12.5,6.22,Low
T9301257,C0184,C0074,487448,2024-10-29 05:56:48,UPI,India,India,1,Velocity-Spike,18.0,0.0,0.6777,0.1,0.3754,47.2,45.06,10.0,36.83,Low
T0101107,C0077,C0121,707152,2025-11-24 14:49:57,UPI,USA,USA,0,,0.0,0.0,0.0,0.1,0.1293,13.6,0.52,10.0,6.16,Low
T0209863,C0157,C0012,144036,2024-10-28 09:16:22,NEFT,Nigeria,UK,0,,0.0,0.0,0.0,0.325,-0.733,58.4,0.0,32.5,22.72,Low
T9300615,C0123,C0134,20830,2025-11-29 05:20:02,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.6282,66.8,30.0,10.0,34.2,Low
T0044564,C0037,C0001,2545180,2024-01-11 17:35:20,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.1432,8.8,0.0,10.0,4.7,Low
T9300363,C0121,C0055,454926,2025-04-06 17:49:49,UPI,India,India,1,Velocity-Spike,15.0,0.0,1.0,0.1,0.3054,47.2,51.22,10.0,39.91,Low
T9301067,C0111,C0063,382418,2025-10-11 19:37:46,UPI,India,India,1,Velocity-Spike,0.0,0.0,0.7918,0.1,0.1495,48.0,16.43,10.0,22.72,Low
T9301266,C0184,C0184,330352,2024-10-29 10:50:48,UPI,India,India,1,Velocity-Spike,28.0,0.0,0.0,0.1,0.0375,47.2,30.15,10.0,29.38,Low
T0252309,C0181,C0014,290278,2025-02-05 18:59:03,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.5091,11.6,0.0,10.0,5.4,Low
T0187729,C0142,C0004,357649,2024-06-22 05:27:31,UPI,India,Singapore,0,,0.0,0.0,0.0,0.125,-0.4059,11.2,0.0,12.5,5.92,Low
T9301474,C0041,C0166,357565,2025-09-21 00:14:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,0.096,46.8,30.38,12.5,30.02,Low
T9300735,C0043,C0034,303290,2024-07-17 08:42:17,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.0207,48.8,50.0,10.0,39.7,Low
T0229405,C0167,C0113,9204378,2025-06-24 14:30:29,Card,India,India,0,,0.0,0.0,0.0,0.1,2.2621,10.8,9.05,10.0,9.73,Low
T0261758,C0191,C0059,952727,2025-10-06 07:30:12,NEFT,India,India,0,,0.0,1.0,0.0,0.1,0.5054,11.2,27.02,10.0,18.81,Low
T0052772,C0038,C0162,3196929,2025-05-15 21:10:21,IMPS,Myanmar,India,0,,0.0,0.0,0.0,0.575,0.0922,41.2,0.37,57.5,24.86,Low
T0061813,C0045,C0185,249098,2025-09-12 23:45:58,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5722,10.4,0.0,10.0,5.1,Low
T0049507,C0038,C0012,2384749,2024-08-17 10:41:48,NEFT,Myanmar,India,0,,1.0,0.0,0.0,0.575,-0.2012,41.2,3.0,57.5,26.18,Low
T0200175,C0151,C0067,269690,2024-05-28 06:40:45,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.5406,12.8,0.0,12.5,6.32,Low
T0158476,C0119,C0066,4810256,2025-12-27 22:29:29,Card,Cayman Islands,UK,0,,0.0,0.0,0.0,0.375,0.6749,24.8,2.7,37.5,16.92,Low
T0193042,C0143,C0055,1124711,2024-07-20 13:23:47,SWIFT,India,UAE,0,,0.0,0.0,0.0,0.425,-0.6563,10.0,0.0,42.5,13.12,Low
T9300858,C0035,C0198,482150,2024-05-22 00:09:23,UPI,Germany,India,1,Velocity-Spike,20.0,0.0,0.0,0.125,0.0391,73.2,30.16,12.5,36.51,Low
T9300295,C0049,C0181,392881,2025-04-08 13:54:52,UPI,India,India,1,Velocity-Spike,24.5738,0.0,0.0,0.1,-0.352,52.0,30.0,10.0,30.5,Low
T0127970,C0099,C0165,437683,2024-12-21 19:30:09,IMPS,Turkey,Iran,0,,0.0,0.0,0.0,1.0,-0.2834,47.6,0.0,100.0,36.9,Low
T9300770,C0043,C0051,190462,2024-07-17 21:11:17,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.2634,48.8,50.0,10.0,39.7,Low
T9000140,C0038,C0005,918860,2024-10-26 03:00:45,NEFT,Myanmar,India,1,Structuring,5.0,1.0,0.0,0.575,-0.7306,41.2,40.0,57.5,44.68,Medium
T0053287,C0038,C0137,11370187,2024-06-12 08:53:53,IMPS,Myanmar,India,0,,0.0,0.0,0.0,0.575,3.0444,41.2,12.18,57.5,30.76,Low
T0217144,C0159,C0083,1186426,2025-06-25 16:24:15,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,-0.634,10.4,0.0,10.0,5.1,Low
T0141409,C0111,C0009,349851,2025-02-25 14:39:50,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.0794,48.0,0.32,10.0,14.66,Low
T0108233,C0084,C0163,203299,2024-09-15 15:50:21,Card,India,Cayman Islands,0,,0.0,0.0,0.0,0.5,-0.2358,47.6,0.0,50.0,24.4,Low
T0183189,C0139,C0196,3663833,2024-01-19 01:53:27,Card,India,India,0,,0.0,0.0,0.0,0.1,0.2609,10.8,1.04,10.0,5.72,Low
T9000106,C0012,C0195,930520,2025-07-13 23:55:57,UPI,Cayman Islands,India,1,Structuring,3.0,1.0,0.0,0.375,1.3283,45.2,39.31,37.5,40.33,Medium
T9301217,C0051,C0012,22935,2025-09-25 16:38:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.6237,46.4,30.0,10.0,29.1,Low
T0117414,C0093,C0124,325093,2025-12-18 22:47:03,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.4558,32.4,0.0,10.0,10.6,Low
T9000058,C0036,C0106,972249,2025-11-02 00:47:12,NEFT,Turkey,India,1,Structuring,3.0,1.0,0.0,0.325,-0.7113,29.2,34.0,32.5,32.42,Low
T9300065,C0192,C0187,437437,2025-03-10 00:47:11,UPI,Pakistan,India,1,Velocity-Spike,4.0,0.0,0.4866,0.325,0.2678,55.6,22.8,32.5,33.42,Low
T0151799,C0114,C0106,1635148,2024-02-19 16:01:37,NEFT,UK,Germany,0,,0.0,0.0,0.0,0.125,-0.4719,10.8,0.0,12.5,5.82,Low
T9301036,C0006,C0016,402015,2025-10-14 14:50:21,UPI,Turkey,India,1,Velocity-Spike,21.0,0.0,0.6281,0.325,-0.1108,79.6,42.56,32.5,49.3,Medium
T0190978,C0143,C0037,1351676,2025-07-01 16:16:56,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.5743,10.0,0.0,42.5,13.12,Low
T0184986,C0141,C0028,254797,2024-06-03 13:23:43,UPI,Singapore,India,0,,0.0,0.0,0.0,0.125,-0.5634,12.4,0.0,12.5,6.22,Low
T0069710,C0054,C0125,307862,2025-08-10 05:26:36,Card,UK,Cayman Islands,0,,0.0,0.0,0.0,0.5,-0.4822,14.0,0.0,50.0,16.0,Low
T0251324,C0180,C0199,467189,2024-03-25 08:28:01,RTGS,India,Germany,0,,0.0,0.0,0.7976,0.125,-0.8938,8.0,15.95,12.5,13.1,Low
T0176445,C0135,C0095,2838950,2024-04-28 12:05:52,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.0371,12.8,0.0,10.0,5.7,Low
T0254223,C0183,C0021,203833,2025-10-06 03:05:10,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.6415,14.4,0.0,10.0,6.1,Low
T0099795,C0075,C0189,873332,2025-01-19 13:48:51,UPI,Nigeria,USA,0,,0.0,0.0,0.0,0.325,0.3838,39.2,1.54,32.5,18.7,Low
T0252688,C0181,C0034,536370,2024-09-05 16:01:04,IMPS,India,USA,0,,0.0,0.0,0.0,0.125,-0.1322,11.6,0.0,12.5,6.02,Low
T9300592,C0178,C0061,196887,2025-07-29 01:08:51,UPI,India,India,1,Velocity-Spike,28.4828,0.0,0.0,0.1,-0.2495,47.6,30.0,10.0,29.4,Low
T9000131,C0124,C0099,950694,2024-08-12 14:57:12,IMPS,India,India,1,Structuring,4.0,1.0,0.0,0.1,0.9155,42.4,40.66,10.0,33.43,Low
T0260163,C0188,C0106,1966679,2024-04-06 23:54:39,UPI,Pakistan,India,0,,0.0,0.0,0.0,0.325,2.0581,34.8,8.23,32.5,20.94,Low
T0015569,C0016,C0111,1081341,2024-11-24 22:56:13,UPI,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,-0.6719,27.6,0.0,37.5,16.27,Low
T9300422,C0005,C0164,70821,2025-06-25 13:21:09,UPI,India,India,1,Velocity-Spike,7.0,0.0,0.0,0.1,-0.5207,48.0,21.0,10.0,25.0,Low
T0248868,C0179,C0115,886109,2025-09-05 01:29:42,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,0.4034,12.0,1.61,10.0,6.3,Low
T9301406,C0157,C0089,364554,2025-01-12 13:29:14,UPI,Nigeria,India,1,Velocity-Spike,27.125,0.0,0.0,0.325,-0.3953,58.4,30.0,32.5,37.72,Low
T9300175,C0019,C0131,496354,2025-03-21 00:54:09,UPI,Nigeria,India,1,Velocity-Spike,26.4576,0.0,0.0,0.325,0.3945,55.6,31.58,32.5,37.82,Low
T9300748,C0043,C0157,342096,2024-07-17 07:27:17,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,0.0628,48.8,50.25,10.0,39.83,Low
T9000060,C0036,C0149,986138,2025-11-02 04:47:12,IMPS,Turkey,India,1,Structuring,5.0,1.0,0.0,0.325,-0.7063,29.2,40.0,32.5,35.42,Low
T9000016,C0083,C0090,931506,2024-09-02 11:37:07,UPI,Cayman Islands,India,1,Structuring,0.0,1.0,0.0,0.375,1.3304,33.2,30.32,37.5,32.84,Low
T9000114,C0188,C0095,983756,2024-10-21 13:11:06,NEFT,Pakistan,India,1,Structuring,3.0,1.0,0.0,0.325,0.5529,34.8,36.21,32.5,34.93,Low
T0141727,C0111,C0098,371747,2025-10-30 06:21:06,UPI,India,India,0,,-0.5082,0.0,0.0,0.1,0.1265,48.0,0.51,10.0,14.76,Low
T0181400,C0138,C0074,109944,2025-03-17 18:35:51,SWIFT,India,Germany,0,,0.0,0.0,0.0,0.125,-0.4365,8.8,0.0,12.5,5.32,Low
T9301044,C0006,C0004,498237,2025-10-15 02:39:21,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.0692,79.6,30.28,32.5,43.16,Medium
T9100049,C0120,C0127,1237845,2025-02-19 20:20:29,RTGS,India,India,1,Layering,0.0,0.0,0.0,0.1,0.942,14.8,3.77,10.0,8.09,Low
T0128471,C0100,C0137,1826849,2025-03-11 07:24:34,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.4027,8.0,0.0,10.0,4.5,Low
T0233270,C0167,C0003,4376823,2024-04-21 22:55:44,RTGS,India,India,0,,0.0,0.0,0.0,0.1,0.5184,10.8,2.07,10.0,6.24,Low
T0128994,C0100,C0146,447141,2025-10-15 21:17:12,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,-0.901,8.0,0.0,10.0,4.5,Low
T9100022,C0024,C0056,1258322,2024-11-16 09:44:43,RTGS,Cayman Islands,Singapore,1,Layering,0.0,0.0,0.0,0.375,2.0333,11.2,8.13,37.5,16.24,Low
T0048882,C0038,C0022,2050574,2025-02-15 23:42:49,RTGS,Myanmar,India,0,,0.0,0.0,0.0,0.575,-0.3219,41.2,0.0,57.5,24.68,Low
T9100057,C0069,C0016,2828928,2024-04-25 23:55:58,SWIFT,India,India,1,Layering,0.0,0.0,0.0,0.1,3.3786,17.2,13.51,10.0,13.56,Low
T9300405,C0121,C0179,167450,2025-04-07 08:22:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.3129,47.2,50.0,10.0,39.3,Low
T9100076,C0077,C0078,3052066,2025-06-20 00:37:52,SWIFT,UAE,Singapore,1,Layering,0.0,0.0,0.0,0.325,3.7203,13.6,14.88,32.5,18.96,Low
T0183682,C0139,C0105,1740756,2025-11-13 09:11:44,Card,India,UAE,0,,0.0,0.0,0.0,0.425,-0.4338,10.8,0.0,42.5,13.32,Low
T0226009,C0167,C0003,1252912,2024-10-23 03:09:05,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.61,10.8,0.0,10.0,5.2,Low
T0033160,C0033,C0162,1125705,2024-06-27 03:39:10,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.7703,9.6,3.08,10.0,6.44,Low
T9300508,C0053,C0088,333588,2024-10-08 13:48:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.0445,46.8,30.18,10.0,29.29,Low
T0049113,C0038,C0037,5054454,2025-10-01 16:15:37,Card,Myanmar,USA,0,,0.0,0.0,0.0,0.575,0.7631,41.2,3.05,57.5,26.2,Low
T0089140,C0067,C0181,327160,2024-08-03 08:12:18,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.4526,12.0,0.0,10.0,5.5,Low
T9300839,C0035,C0167,172496,2024-05-21 20:50:23,UPI,Germany,India,1,Velocity-Spike,6.0,0.0,0.0,0.125,-0.5401,73.2,18.0,12.5,30.42,Low
T0148245,C0114,C0136,1922652,2025-11-30 07:36:17,NEFT,UK,India,0,,0.0,0.0,0.0,0.125,-0.3681,10.8,0.0,12.5,5.82,Low
T9301138,C0084,C0036,29119,2025-07-01 08:14:28,UPI,India,India,1,Velocity-Spike,8.0,0.0,0.0,0.1,-0.6104,47.6,24.0,10.0,26.4,Low
T0257079,C0185,C0196,126600,2025-04-18 23:44:10,UPI,India,USA,0,,0.0,0.0,0.0,0.125,-0.4007,11.6,0.0,12.5,6.02,Low
T9000136,C0038,C0140,929300,2024-10-25 19:00:45,UPI,Myanmar,India,1,Structuring,1.0,1.0,0.0,0.575,-0.7269,41.2,28.0,57.5,38.67,Low
T0194305,C0143,C0200,574374,2024-05-12 04:14:30,IMPS,India,Iran,0,,0.0,0.0,0.0,0.8,-0.8551,10.0,0.0,80.0,22.5,Low
T0084382,C0064,C0045,438926,2024-06-15 14:32:04,UPI,India,UK,0,,0.0,0.0,0.0,0.125,-0.2815,14.8,0.0,12.5,6.82,Low
T0029775,C0032,C0184,1062655,2025-05-10 23:31:06,Card,UAE,North Korea,0,,0.0,0.0,0.0,1.0,-0.6787,16.4,0.0,100.0,29.1,Low
T9301292,C0184,C0002,69933,2024-10-29 12:21:48,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.5226,47.2,30.0,10.0,29.3,Low
T0011709,C0014,C0114,165098,2025-03-10 07:18:15,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-1.0029,8.4,0.0,10.0,4.6,Low
T0152860,C0116,C0083,7024041,2024-04-21 20:30:47,IMPS,India,India,0,,0.0,0.0,0.0,0.1,1.4746,10.0,5.9,10.0,7.95,Low
T9300581,C0178,C0084,47365,2025-07-28 22:07:51,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.5711,47.6,30.0,10.0,29.4,Low
T0171608,C0131,C0138,2009294,2025-12-27 00:23:04,UPI,USA,India,0,,0.0,0.0,0.0,0.125,-0.3368,8.4,0.0,12.5,5.22,Low
T0037774,C0036,C0123,539242,2025-02-27 06:46:45,NEFT,Turkey,Cayman Islands,0,,0.0,0.0,0.0,0.7,-0.8677,29.2,0.0,70.0,24.8,Low
T0073316,C0058,C0088,178276,2024-04-30 23:27:32,NEFT,Pakistan,USA,0,,0.0,0.0,0.0,0.325,-0.6806,34.4,0.0,32.5,16.73,Low
T0129838,C0100,C0136,2832698,2024-09-10 17:58:20,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.0394,8.0,0.0,10.0,4.5,Low
T0221212,C0163,C0072,1435532,2025-01-10 02:39:31,IMPS,Germany,India,0,,0.0,0.0,0.0,0.125,-0.544,13.2,0.0,12.5,6.42,Low
T0129169,C0100,C0002,958377,2024-05-10 22:15:25,IMPS,India,India,0,,0.0,1.0,0.0,0.1,-0.7164,8.0,25.0,10.0,17.0,Low
T9301429,C0041,C0153,150154,2025-09-20 12:22:10,UPI,UK,India,1,Velocity-Spike,3.0,0.0,1.0,0.125,-0.3501,46.8,29.0,12.5,29.32,Low
T0048050,C0037,C0052,956494,2024-03-12 00:52:20,UPI,India,India,0,,0.0,1.0,0.0,0.1,-0.717,8.8,25.0,10.0,17.2,Low
T0036373,C0036,C0166,2302899,2025-12-28 01:19:00,UPI,Turkey,Singapore,0,,0.0,0.0,0.0,0.325,-0.2307,29.2,0.0,32.5,15.42,Low
T0123778,C0094,C0123,1863165,2024-02-29 17:36:01,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.3895,10.8,0.0,10.0,5.2,Low
T0206120,C0154,C0104,1220208,2025-08-14 13:10:05,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.6218,8.0,0.0,10.0,4.5,Low
T9300173,C0019,C0147,226981,2025-03-20 07:30:09,UPI,Nigeria,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.1848,55.6,30.0,32.5,37.02,Low
T0253530,C0181,C0151,314696,2025-02-24 14:39:06,UPI,India,Myanmar,0,,0.0,0.0,0.0,0.8,-0.4717,11.6,0.0,80.0,22.9,Low
T0168531,C0129,C0061,1776894,2024-08-29 03:36:19,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.4207,12.4,0.0,10.0,5.6,Low
T9300693,C0021,C0008,383831,2025-02-15 01:58:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.1525,52.4,30.61,32.5,36.53,Low
T9300672,C0021,C0132,364211,2025-02-14 21:13:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.1103,52.4,30.44,32.5,36.44,Low
T9301076,C0111,C0154,255190,2025-10-11 23:04:46,UPI,India,India,1,Velocity-Spike,14.0,0.0,1.0,0.1,-0.1242,48.0,50.0,10.0,39.5,Low
T9301419,C0157,C0074,287195,2025-01-12 11:32:14,UPI,Nigeria,India,1,Velocity-Spike,21.0,0.0,0.0,0.325,-0.5138,58.4,30.0,32.5,37.72,Low
T0011061,C0014,C0087,138216,2024-06-23 07:01:04,Card,India,India,0,,0.0,0.0,0.0,0.1,-1.0126,8.4,0.0,10.0,4.6,Low
T0174944,C0135,C0011,3503242,2024-11-27 09:09:09,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.2028,12.8,0.81,10.0,6.1,Low
T0088736,C0067,C0064,470765,2025-05-05 05:03:13,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.2327,12.0,0.0,10.0,5.5,Low
T0266204,C0196,C0049,497353,2024-10-19 03:48:53,IMPS,Germany,India,0,,0.0,0.0,0.0,0.125,-0.192,11.6,0.0,12.5,6.02,Low
T0077945,C0059,C0137,1435742,2024-05-12 06:31:29,IMPS,USA,USA,0,,1.0,0.0,0.5471,0.1,-0.5439,8.0,13.94,10.0,11.47,Low
T9300685,C0021,C0156,50858,2025-02-15 00:44:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.5636,52.4,30.0,32.5,36.22,Low
T0031902,C0032,C0192,1885233,2025-11-30 11:57:49,IMPS,UAE,India,0,,0.0,0.0,0.0,0.325,-0.3816,16.4,0.0,32.5,12.22,Low
T0116750,C0093,C0195,533986,2024-03-25 16:41:21,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.1359,32.4,0.0,42.5,18.73,Low
T0142661,C0113,C0064,222754,2024-04-29 21:34:14,SWIFT,India,UAE,0,,0.0,0.0,0.0,0.425,-0.6125,12.4,0.0,42.5,13.72,Low
T0138106,C0108,C0122,73677,2024-03-22 04:33:41,UPI,UAE,India,0,,0.0,0.0,0.0,0.325,-0.8408,26.8,0.0,32.5,14.82,Low
T0083975,C0064,C0074,1118023,2024-02-01 02:45:30,UPI,India,Iran,0,,0.0,0.0,0.0,0.8,0.7585,14.8,3.03,80.0,25.22,Low
T9301174,C0084,C0041,138330,2025-07-01 22:40:28,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.3755,47.6,30.0,10.0,29.4,Low
T9301049,C0006,C0120,286710,2025-10-14 15:36:21,UPI,Turkey,India,1,Velocity-Spike,25.0,0.0,0.8807,0.325,-0.3265,79.6,47.61,32.5,51.83,Medium
T0171589,C0131,C0140,2041905,2024-03-04 11:16:06,UPI,USA,UK,0,,0.0,0.0,0.0,0.125,-0.325,8.4,0.0,12.5,5.22,Low
T0002571,C0003,C0062,394707,2024-06-29 05:24:59,UPI,UAE,Nigeria,0,,0.0,0.0,0.0,0.625,-0.3492,18.0,0.0,62.5,20.12,Low
T9300462,C0005,C0091,297863,2025-06-26 04:17:09,UPI,India,India,1,Velocity-Spike,28.4444,0.0,0.0,0.1,-0.0324,68.0,30.0,10.0,34.5,Low
T0167360,C0127,C0141,2997175,2025-12-21 12:23:54,UPI,USA,UAE,0,,0.0,0.0,0.0,0.425,0.0201,10.8,0.08,42.5,13.36,Low
T0064290,C0048,C0102,179089,2024-09-14 08:35:48,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.6794,11.6,0.0,12.5,6.02,Low
T0027842,C0031,C0142,2555225,2024-04-30 01:15:38,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.1396,8.4,0.0,12.5,5.22,Low
T0167294,C0127,C0145,6445229,2024-12-04 02:18:49,Card,USA,Turkey,0,,0.0,0.0,0.0,0.425,1.2655,10.8,5.06,42.5,15.86,Low
T0056780,C0039,C0192,5475616,2024-03-09 18:18:09,NEFT,India,India,0,,0.0,0.0,0.0,0.1,0.9153,10.0,3.66,10.0,6.83,Low
T9300420,C0005,C0185,262141,2025-06-25 12:59:09,UPI,India,India,1,Velocity-Spike,6.0,0.0,0.0,0.1,-0.1092,48.0,18.0,10.0,23.5,Low
T0158459,C0119,C0130,1189030,2024-01-13 21:59:27,IMPS,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,-0.633,24.8,0.0,37.5,15.58,Low
T0046551,C0037,C0042,1832371,2024-07-26 02:07:39,UPI,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.4007,8.8,0.0,42.5,12.82,Low
T0193980,C0143,C0188,1104653,2024-10-30 07:09:03,IMPS,India,Nigeria,0,,1.0,0.0,0.0,0.425,-0.6635,10.0,3.0,42.5,14.62,Low
T9301267,C0184,C0074,53498,2024-10-29 04:56:48,UPI,India,India,1,Velocity-Spike,10.0,0.0,1.0,0.1,-0.5579,47.2,50.0,10.0,39.3,Low
T9000121,C0017,C0080,938614,2024-06-12 01:52:14,NEFT,Pakistan,India,1,Structuring,4.0,1.0,0.0,0.325,0.8929,79.2,40.57,32.5,48.21,Medium
T9301007,C0006,C0196,230611,2025-10-14 10:00:21,UPI,Turkey,India,1,Velocity-Spike,0.0,0.0,1.0,0.325,-0.4314,79.6,20.0,32.5,38.02,Low
T9300233,C0104,C0139,197696,2025-05-27 17:51:06,UPI,North Korea,India,1,Velocity-Spike,29.0,0.0,0.0,0.575,-0.2478,62.8,30.0,57.5,45.08,Medium
T0021504,C0025,C0054,50655,2024-10-09 12:15:15,IMPS,Myanmar,India,0,,0.0,0.0,0.0,0.575,-0.5641,42.4,0.0,57.5,24.98,Low
T9300650,C0123,C0173,396081,2025-11-29 19:48:02,UPI,India,India,1,Velocity-Spike,28.4828,0.0,0.0,0.1,0.1789,46.8,30.72,10.0,29.56,Low
T0101621,C0077,C0031,1152790,2024-03-14 07:09:43,Card,USA,UK,0,,0.0,0.0,0.0,0.125,0.8118,13.6,3.25,12.5,8.15,Low
T9301075,C0111,C0178,245092,2025-10-11 21:45:46,UPI,India,India,1,Velocity-Spike,9.0,0.0,1.0,0.1,-0.1459,48.0,47.0,10.0,38.0,Low
T9300051,C0063,C0124,23100,2024-12-17 02:31:58,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.6233,66.8,30.0,10.0,34.2,Low
